Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,month
04/04/2018,1041,22,10.9,58.0,1.5,2000,2.9,0.0,0.0,0.0,Spring,No Holiday,Yes,4
18/10/2018,944,23,10.9,64.0,0.2,2000,4.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
24/04/2018,262,6,9.6,87.0,2.0,2000,7.5,0.0,0.0,0.0,Spring,No Holiday,Yes,4
04/10/2018,0,8,13.9,68.0,0.9,1912,8.0,0.34,0.0,0.0,Autumn,No Holiday,No,10
13/01/2018,77,3,-6.5,42.0,0.7,1996,-17.3,0.0,0.0,0.0,Winter,No Holiday,Yes,1
03/04/2018,664,10,18.9,66.0,2.0,1298,12.4,0.85,0.0,0.0,Spring,No Holiday,Yes,4
21/04/2018,1292,22,16.7,28.0,1.0,1996,-1.9,0.0,0.0,0.0,Spring,No Holiday,Yes,4
25/02/2018,182,0,-1.1,44.0,1.2,1741,-11.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2
04/07/2018,796,1,25.4,79.0,1.0,2000,21.4,0.0,0.0,0.0,Summer,No Holiday,Yes,7
05/02/2018,183,22,-10.3,43.0,3.7,1876,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2
25/08/2018,980,0,23.2,81.0,2.4,1976,19.7,0.0,0.0,0.0,Summer,No Holiday,Yes,8
21/12/2017,255,14,1.8985234665073751,47.0,2.3,953,-6.0,0.96,0.0,1.6,Winter,No Holiday,Yes,12
22/08/2018,1495,17,36.4,39.0,1.2,2000,20.2,1.15,0.0,0.0,Summer,No Holiday,Yes,8
01/12/2017,181,6,-6.4586213445937695,35.0,1.3,2000,-19.5,0.0,0.0,0.0,Winter,No Holiday,Yes,12
24/03/2018,456,9,3.692181384075024,40.0,2.5,588,-6.1,0.69,0.0,0.0,Spring,No Holiday,Yes,3
28/08/2018,281,3,22.9,93.0,0.6,2000,21.7,0.0,0.0,0.0,Summer,No Holiday,Yes,8
18/05/2018,77,6,11.544616667081623,98.0,0.3,234,17.0,0.0,0.0,0.0,Spring,No Holiday,Yes,5
03/04/2018,532,0,16.8,69.0,0.8,1395,11.0,0.0,0.0,0.0,Spring,No Holiday,Yes,4
03/02/2018,60,3,-4.4,80.0,1.0333333333333334,346,-7.3,0.0,0.1,0.1,Winter,No Holiday,Yes,2
26/06/2018,443,22,22.4,95.0,4.1,222,21.5,0.0,0.0,0.0,Summer,No Holiday,Yes,6
24/03/2018,113,6,4.2,50.0,0.6,633,-5.3,0.0,0.0,0.0,Spring,No Holiday,Yes,3
03/11/2018,0,13,17.8,29.0,2.0,1328,-0.4,2.17,0.0,0.0,Autumn,No Holiday,No,11
24/11/2018,436,16,3.5,82.0,1.6,1092,0.7,0.51,0.0,3.6,Autumn,No Holiday,Yes,11
31/01/2018,160,12,-1.0,35.0,2.7,1921,-14.5,0.64,0.0,3.0,Winter,No Holiday,Yes,1
30/08/2018,1887,18,26.1,72.0,2.4,1066,20.6,0.19,0.0,0.0,Summer,No Holiday,Yes,8
28/11/2018,140,5,3.0,34.0,1.1,1032,-11.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
08/10/2018,1358,14,20.2,24.0,1.5,2000,-1.0,1.8,0.0,0.0,Autumn,No Holiday,Yes,10
24/02/2018,187,23,-7.289809077394276,39.0,1.3,1731,-12.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2
20/12/2017,97,6,0.7557416164410373,66.0,0.9,1718,-13.4,0.0,0.0,2.0,Winter,No Holiday,Yes,12
05/11/2018,829,11,13.8,47.0,1.2,994,2.6,1.71,0.0,0.0,Autumn,No Holiday,Yes,11
06/07/2018,1449,7,22.6,63.0,1.3,2000,15.1,0.21,0.0,0.0,Summer,No Holiday,Yes,7
24/04/2018,751,7,9.8,84.0,1.3,2000,7.2,0.04,0.0,0.0,Spring,No Holiday,Yes,4
06/08/2018,546,6,21.19962772659812,83.0,1.1,900,25.1,0.0,0.0,0.0,Summer,No Holiday,Yes,8
11/02/2018,34,4,-7.5,42.0,2.4,1998,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2
26/09/2018,1152,11,20.5,42.0,2.1,1981,7.1,1.59,0.0,0.0,Autumn,No Holiday,Yes,9
16/04/2018,132,5,5.3,73.0,0.8,1474,0.8,0.0,0.0,0.0,Spring,No Holiday,Yes,4
21/11/2018,97,4,10.948703293297516,87.0,1.2,580,4.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
07/10/2018,768,1,16.0,88.0,1.2,2000,14.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
18/08/2018,1806,17,29.9,39.0,2.9,2000,14.4,0.86,0.0,0.0,Summer,No Holiday,Yes,8
05/04/2018,373,1,9.0,62.0,1.9,2000,2.0,0.0,0.0,0.0,Spring,No Holiday,Yes,4
08/01/2018,353,16,3.5,36.0,1.7,1702,-10.2,0.16,0.0,0.0,Winter,No Holiday,Yes,1
15/06/2018,161,5,17.4,86.0,1.1,1820,15.0,0.0,0.5,0.0,Summer,No Holiday,Yes,6
25/06/2018,1293,9,25.4,61.0,1.0,1079,17.3,1.28,0.0,0.0,Summer,No Holiday,Yes,6
19/12/2017,276,19,-4.5,51.0,2.0,2000,-13.1,0.0,0.0,2.0,Winter,No Holiday,Yes,12
24/04/2018,1502,8,10.5,79.0,1.3,2000,7.0,0.29,0.0,0.0,Spring,No Holiday,Yes,4
20/07/2018,557,2,25.7,84.0,0.1,1293,22.7,0.0,0.0,0.0,Summer,No Holiday,Yes,7
31/12/2017,22,5,-0.8,85.0,2.8,329,-3.0,0.0,0.0,1.2,Winter,Holiday,Yes,12
01/04/2018,110,6,10.7296735933703,61.0,0.4,1131,5.0,0.0,0.0,0.0,Spring,No Holiday,Yes,4
15/09/2018,1077,15,-4.055831979046662,71.0,0.2,2000,19.5,0.41,0.0,0.0,Autumn,No Holiday,Yes,9
13/05/2018,2055,14,19.7,64.0,2.9,929,12.6,1.99,0.0,0.0,Spring,No Holiday,Yes,5
11/03/2018,376,0,5.1,77.0,1.9,718,1.3,0.0,0.0,0.0,Spring,No Holiday,Yes,3
07/03/2018,566,9,3.8,58.0,2.1666666666666665,1785,-3.7,0.49,0.0,0.0,Spring,No Holiday,Yes,3
31/12/2017,43,1,0.5,95.0,2.1,79,-0.2,0.0,0.0,0.6,Winter,Holiday,Yes,12
09/09/2018,1291,22,21.8,54.0,1.6,2000,12.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
31/05/2018,646,6,14.3,82.0,0.7,653,11.2,0.05,0.0,0.0,Spring,No Holiday,Yes,5
16/02/2018,189,16,3.3,38.0,3.8,1921,-9.6,1.33,0.0,0.0,Winter,Holiday,Yes,2
13/08/2018,1635,22,26.41043082741154,60.0,1.3,2000,21.2,0.0,0.0,0.0,Summer,No Holiday,Yes,8
11/03/2018,596,19,7.8,28.0,1.9,1982,-9.6,0.04,0.0,0.0,Spring,No Holiday,Yes,3
24/12/2017,3,9,4.6,94.0,0.9,90,3.7,0.0,6.4,0.0,Winter,Holiday,Yes,12
29/07/2018,760,16,36.0,33.0,3.433333333333333,2000,17.1,1.97,0.0,0.0,Summer,No Holiday,Yes,7
26/05/2018,1683,22,21.2,60.0,1.0,1192,13.1,0.0,0.0,0.0,Spring,No Holiday,Yes,5
22/07/2018,270,4,22.208645310348192,71.0,0.3,2000,20.2,0.0,0.0,0.0,Summer,No Holiday,Yes,7
13/04/2018,368,6,8.3,35.0,0.3,2000,-6.2,0.0,0.0,0.0,Spring,No Holiday,Yes,4
10/01/2018,387,8,-7.9,67.0,2.6,1896,-12.9,0.0,0.0,0.7,Winter,No Holiday,Yes,1
04/09/2018,987,14,27.4,52.0,3.8,1998,16.6,2.67,0.0,0.0,Autumn,No Holiday,Yes,9
19/10/2018,1512,20,14.2,56.0,1.8,2000,5.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
28/01/2018,38,4,-7.6,37.0,1.6,1966,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes,1
05/09/2018,847,10,25.4,49.0,3.9,1996,13.9,2.13,0.0,0.0,Autumn,No Holiday,Yes,9
23/04/2018,42,17,9.4,95.0,1.9,660,8.6,0.11,0.5,0.0,Spring,No Holiday,Yes,4
20/11/2018,286,2,7.494272452943706,46.0,1.5,1811,-7.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
27/10/2018,898,10,9.5,46.0,3.7,1871,-1.5,1.49,0.0,0.0,Autumn,No Holiday,Yes,10
17/09/2018,1865,22,20.8,65.0,0.9,2000,13.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
26/04/2018,745,10,16.7,47.0,2.2,1147,5.3,2.26,0.0,0.0,Spring,No Holiday,Yes,4
25/02/2018,244,11,4.3,29.0,2.6,1293,-12.2,1.87,0.0,0.0,Winter,No Holiday,Yes,2
13/11/2018,1188,16,14.2,37.0,2.0,1783,-0.3,0.91,0.0,0.0,Autumn,No Holiday,Yes,11
15/05/2018,1640,22,25.0,59.0,1.6000000000000003,742,16.4,0.0,0.0,0.0,Spring,No Holiday,Yes,5
27/05/2018,1089,0,20.1,65.0,1.6,1097,13.3,0.0,0.0,0.0,Spring,No Holiday,Yes,5
17/05/2018,38,3,21.8,98.0,0.6,113,21.4,0.0,2.5,0.0,Spring,No Holiday,Yes,5
16/10/2018,1425,22,13.6,71.0,0.6,1457,8.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
23/10/2018,1604,17,20.728989137407144,63.0,3.2,1118,8.6,0.39,0.0,0.0,Autumn,No Holiday,Yes,10
14/08/2018,1684,21,31.3,59.0,0.3,2000,22.3,0.0,0.0,0.0,Summer,No Holiday,Yes,8
19/01/2018,468,17,4.1,34.0,3.1,1810,-10.3,0.28,0.0,0.0,Winter,No Holiday,Yes,1
13/07/2018,600,2,24.9,86.0,1.3,1469,22.3,0.0,0.0,0.0,Summer,No Holiday,Yes,7
25/06/2018,1016,14,32.3,35.0,1.8,982,14.8,2.71,0.0,0.0,Summer,No Holiday,Yes,6
12/04/2018,2359,18,17.9,16.0,3.7,2000,-8.3,0.92,0.0,0.0,Spring,No Holiday,Yes,4
31/12/2017,43,0,0.9,95.0,1.8,63,0.1,0.0,0.2,0.2,Winter,Holiday,Yes,12
04/06/2018,299,5,19.2,56.0,0.9,1772,10.2,0.0,0.0,0.0,Summer,No Holiday,Yes,6
10/12/2017,31,9,0.2,90.0,1.0,305,-1.2,0.0,1.6,4.3,Winter,No Holiday,Yes,12
31/12/2017,179,21,-1.6,35.0,1.0,2000,-15.1,0.0,0.0,0.0,Winter,Holiday,Yes,12
22/01/2018,683,8,-7.438243888294966,32.0,0.5,1991,-15.3,0.0,0.0,0.0,Winter,No Holiday,Yes,1
27/12/2017,279,9,-9.8,33.0,2.0,1997,-23.0,0.17,0.0,0.0,Winter,No Holiday,Yes,12
09/04/2018,97,2,2.2,88.0,0.5,508,0.4,0.0,0.0,0.0,Spring,No Holiday,Yes,4
04/12/2017,393,12,-0.3,38.0,4.8,1823,-12.9,1.11,0.0,0.0,Winter,No Holiday,Yes,12
04/12/2017,375,16,5.728282215592867,23.0,2.3666666666666667,2000,-18.8,0.55,0.0,0.0,Winter,No Holiday,Yes,12
05/01/2018,284,21,-3.5,53.0,0.9,1353,-11.7,0.0,0.0,0.0,Winter,No Holiday,Yes,1
26/07/2018,1175,7,27.7,75.0,1.2,1103,22.8,0.1,0.0,0.0,Summer,No Holiday,Yes,7
04/12/2017,397,21,-4.6,43.0,4.5,2000,-15.3,0.0,0.0,0.0,Winter,No Holiday,Yes,12
20/03/2018,677,7,3.8,44.0,4.1,2000,-7.3,0.02,0.0,0.0,Spring,No Holiday,Yes,3
06/06/2018,1603,14,27.4,50.0,3.5,615,16.0,3.01,0.0,0.0,Summer,Holiday,Yes,6
06/09/2018,531,2,21.6,86.0,0.2,1353,19.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
11/11/2018,370,2,7.9,85.0,1.1,275,5.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
21/01/2018,73,4,-2.3,47.0,0.7,984,-12.1,0.0,0.0,0.0,Winter,No Holiday,Yes,1
19/06/2018,1224,12,25.8,48.0,1.8,1487,13.9,2.31,0.0,0.0,Summer,No Holiday,Yes,6
28/12/2017,285,22,0.0,63.0,1.3,968,-6.2,0.0,0.0,0.0,Winter,No Holiday,Yes,12
14/11/2018,892,11,12.1,49.0,0.8,1827,1.6,1.61,0.0,0.0,Autumn,No Holiday,Yes,11
18/07/2018,381,3,24.7,84.0,0.7,694,21.8,0.0,0.0,0.0,Summer,No Holiday,Yes,7
19/04/2018,42,1,9.3,45.0,0.8,1263,-2.0,0.0,0.0,0.0,Spring,No Holiday,Yes,4
25/01/2018,141,20,-13.5,33.0,2.4,2000,-26.3,0.0,0.0,0.5,Winter,No Holiday,Yes,1
21/03/2018,615,18,2.0,77.0,1.3,2000,-1.6,0.07,0.0,0.0,Spring,No Holiday,Yes,3
22/09/2018,655,2,19.4,85.0,0.0,1533,16.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
05/11/2018,346,1,9.3,78.0,0.1,828,5.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
08/06/2018,1256,12,23.1,56.0,1.6,1222,13.8,1.71,0.0,0.0,Summer,No Holiday,Yes,6
27/02/2018,236,0,2.6,40.0,1.8,1095,-9.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2
25/10/2018,1188,12,18.2,37.0,1.4,1861,3.2,2.25,0.0,0.0,Autumn,No Holiday,Yes,10
03/11/2018,0,6,5.5,78.0,0.6,983,1.9,0.0,0.0,0.0,Autumn,No Holiday,No,11
20/07/2018,1029,9,28.4,65.0,1.2,806,21.1,1.69,0.0,0.0,Summer,No Holiday,Yes,7
18/05/2018,129,0,19.3,97.0,1.8,523,18.8,0.0,1.0,0.0,Spring,No Holiday,Yes,5
23/05/2018,1125,9,16.0,60.0,1.9,1992,8.2,1.98,0.0,0.0,Spring,No Holiday,Yes,5
15/04/2018,797,11,11.8,57.0,2.6,1041,3.5,2.18,0.0,0.0,Spring,No Holiday,Yes,4
04/09/2018,2212,21,22.9,55.0,3.0,2000,13.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
12/01/2018,196,16,-5.8,21.0,1.1,2000,-24.6,0.66,0.0,0.0,Winter,No Holiday,Yes,1
12/11/2018,889,13,13.3,36.0,2.1,1283,-1.4,1.99,0.0,0.0,Autumn,No Holiday,Yes,11
03/06/2018,673,2,18.6,60.0,1.8,1841,10.6,0.0,0.0,0.0,Summer,No Holiday,Yes,6
17/07/2018,1062,16,32.0,51.0,2.4,1402,20.5,2.55,0.0,0.0,Summer,No Holiday,Yes,7
16/10/2018,568,1,12.4,65.0,1.1,1099,5.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
06/09/2018,743,1,21.9,85.0,0.2,1410,19.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
23/02/2018,295,20,6.4,77.0,2.8,316,2.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2
14/10/2018,1029,22,12.161974831406793,71.0,1.7,1711,8.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
04/09/2018,1083,9,0.8043663296112395,81.0,2.3,1669,18.1,1.2,0.0,0.0,Autumn,No Holiday,Yes,9
26/08/2018,681,10,27.677817818593567,53.0,1.6,2000,15.9,2.19,0.0,0.0,Summer,No Holiday,Yes,8
16/02/2018,196,14,4.2,18.0,3.3,1976,-18.0,2.25,0.0,0.0,Winter,Holiday,Yes,2
21/08/2018,49,4,25.3,70.0,6.9,925,19.4,0.0,0.4,0.0,Summer,No Holiday,Yes,8
27/01/2018,122,19,-7.1,33.0,2.0,1887,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes,1
02/03/2018,427,20,1.2,35.0,2.5,1977,-12.6,0.0,0.0,0.0,Spring,No Holiday,Yes,3
20/12/2017,228,13,-1.3,43.0,1.0,1777,-12.3,0.8,0.0,1.7,Winter,No Holiday,Yes,12
08/02/2018,337,17,1.5,24.0,1.9,1788,-16.9,0.72,0.0,0.0,Winter,No Holiday,Yes,2
14/05/2018,1885,21,20.5,67.0,0.8666666666666667,357,14.1,0.0,0.0,0.0,Spring,No Holiday,Yes,5
18/07/2018,327,5,23.9,83.0,0.4,780,20.8,0.0,0.0,0.0,Summer,No Holiday,Yes,7
21/02/2018,299,13,2.9,14.0,3.3,2000,-22.0,2.14,0.0,0.0,Winter,No Holiday,Yes,2
18/04/2018,1918,18,16.6,33.0,3.4,1182,0.2,0.86,0.0,0.0,Spring,No Holiday,Yes,4
07/11/2018,1062,21,13.5,75.0,0.8,1275,9.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
21/11/2018,838,21,4.6,44.0,1.1,1859,-6.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
02/07/2018,17,2,21.2,97.0,0.8,1018,20.6,0.0,2.0,0.0,Summer,No Holiday,Yes,7
14/10/2018,1261,21,13.8,66.0,2.4,1897,7.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
09/10/2018,0,7,10.9,70.0,0.7,2000,5.6,0.0,0.0,0.0,Autumn,Holiday,No,10
08/01/2018,149,22,0.1,68.0,4.6,740,-5.1,0.0,0.0,1.0,Winter,No Holiday,Yes,1
12/07/2018,2313,19,27.4,78.0,1.1,1899,23.2,0.27,0.0,0.0,Summer,No Holiday,Yes,7
08/08/2018,183,4,28.0,85.0,1.0,1079,25.2,0.0,0.0,0.0,Summer,No Holiday,Yes,8
31/01/2018,403,18,-1.8,35.0,2.1,2000,-15.2,0.05,0.0,1.6,Winter,No Holiday,Yes,1
19/02/2018,349,7,-0.9,45.0,0.9,1820,-11.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2
16/08/2018,876,9,30.6,55.0,1.1,2000,20.5,1.46,0.0,0.0,Summer,No Holiday,Yes,8
16/06/2018,2383,17,28.4,43.0,2.0,1806,14.6,1.93,0.0,0.0,Summer,No Holiday,Yes,6
31/01/2018,171,13,-0.8,39.0,2.6,1853,-13.0,0.54,0.0,2.8,Winter,No Holiday,Yes,1
13/09/2018,915,10,22.7,61.0,0.9,2000,14.7,0.82,0.0,0.0,Autumn,No Holiday,Yes,9
12/01/2018,419,8,-15.1,44.0,1.2,2000,-24.6,0.0,0.0,0.0,Winter,No Holiday,Yes,1
08/07/2018,2351,18,26.7,48.0,1.0,2000,14.7,0.53,0.0,0.0,Summer,No Holiday,Yes,7
01/05/2018,1117,11,22.7,63.0,2.1666666666666665,605,15.2,1.36,0.0,0.0,Spring,Holiday,Yes,5
16/11/2018,1956,18,9.9,74.0,2.6,492,5.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
27/08/2018,61,1,20.5,89.0,0.5,235,18.6,0.0,1.5,0.0,Summer,No Holiday,Yes,8
20/01/2018,352,16,6.6,42.0,3.0,355,-5.4,0.48,0.0,0.0,Winter,No Holiday,Yes,1
05/05/2018,1753,19,20.7,47.0,3.5,1952,8.9,0.28,0.0,0.0,Spring,No Holiday,Yes,5
19/02/2018,347,9,-0.6,43.0,0.5,1596,-11.6,0.52,0.0,0.0,Winter,No Holiday,Yes,2
11/04/2018,0,23,9.7,45.0,2.0,1969,-1.6,0.0,0.0,0.0,Spring,No Holiday,No,4
02/09/2018,802,10,25.0,47.0,1.5,2000,12.8,2.17,0.0,0.0,Autumn,No Holiday,Yes,9
24/10/2018,1151,9,10.1,72.0,1.1,728,5.2,0.9,0.0,0.0,Autumn,No Holiday,Yes,10
30/10/2018,150,4,1.6,63.0,0.3,2000,-4.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
16/08/2018,1660,8,28.2,68.0,1.3,2000,21.7,0.41,0.0,0.0,Summer,No Holiday,Yes,8
23/12/2017,423,13,7.7,68.0,1.0,249,2.1,0.58,0.0,0.0,Winter,No Holiday,Yes,12
01/02/2018,233,13,0.3,28.0,3.1,1988,-16.1,1.3,0.0,1.0,Winter,No Holiday,Yes,2
25/09/2018,853,11,20.1,40.0,1.6,1985,6.0,2.47,0.0,0.0,Autumn,Holiday,Yes,9
20/08/2018,1253,16,32.3,45.0,2.8,1928,18.8,0.98,0.0,0.0,Summer,No Holiday,Yes,8
07/07/2018,1050,10,24.0,49.0,1.7,2000,12.6,2.48,0.0,0.0,Summer,No Holiday,Yes,7
23/01/2018,184,11,-11.7,27.0,4.0,1935,-26.9,0.94,0.0,1.0,Winter,No Holiday,Yes,1
25/12/2017,61,7,-4.6,46.0,2.8,2000,-14.4,0.0,0.0,0.0,Winter,Holiday,Yes,12
02/01/2018,273,22,-3.4,33.0,2.4,2000,-17.4,0.0,0.0,0.0,Winter,No Holiday,Yes,1
08/11/2018,56,9,28.331886034561155,94.0,1.5333333333333332,739,9.6,0.06,2.0,0.0,Autumn,No Holiday,Yes,11
21/09/2018,98,11,11.564095235732243,91.0,1.8,1938,17.3,0.64,0.5,0.0,Autumn,No Holiday,Yes,9
23/09/2018,1148,21,19.1,38.0,2.1,2000,4.4,0.0,0.0,0.0,Autumn,Holiday,Yes,9
15/12/2017,354,16,0.0,37.0,0.6,994,-12.9,0.13,0.0,0.0,Winter,No Holiday,Yes,12
26/02/2018,402,7,-0.9076328089603498,68.0,0.8,1417,-8.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2
29/09/2018,290,6,14.6,81.0,1.0,2000,11.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
13/03/2018,252,6,7.0,58.0,1.8666666666666665,537,-0.7,0.0,0.0,0.0,Spring,No Holiday,Yes,3
12/11/2018,683,10,8.3,50.0,1.1,1364,-1.5,1.23,0.0,0.0,Autumn,No Holiday,Yes,11
25/01/2018,130,15,-9.7,28.0,3.7,2000,-24.8,1.0,0.0,0.5,Winter,No Holiday,Yes,1
04/03/2018,429,13,10.8,84.0,1.2,400,8.1,0.44,0.0,0.0,Spring,No Holiday,Yes,3
08/12/2017,347,22,-3.4,39.0,1.2,2000,-15.4,0.0,0.0,0.0,Winter,No Holiday,Yes,12
03/06/2018,659,8,20.3,47.0,1.5,1785,8.6,1.05,0.0,0.0,Summer,No Holiday,Yes,6
06/01/2018,61,4,-11.156486976353147,61.0,1.1,1260,-12.2,0.0,0.0,0.0,Winter,No Holiday,Yes,1
14/03/2018,290,6,14.1,69.0,1.6,1882,8.4,0.0,0.0,0.0,Spring,No Holiday,Yes,3
07/05/2018,1912,20,20.9,61.0,2.7,1523,13.0,0.01,0.0,0.0,Spring,No Holiday,Yes,5
16/12/2017,90,7,-6.7,64.0,2.1,977,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes,12
19/04/2018,919,12,17.8,21.0,2.7,1335,-4.8,2.79,0.0,0.0,Spring,No Holiday,Yes,4
05/11/2018,829,23,10.9,82.0,0.1,346,7.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,11
14/06/2018,715,1,20.8,72.0,1.0,912,15.5,0.0,0.0,0.0,Summer,No Holiday,Yes,6
21/06/2018,1152,14,25.258095753825348,39.0,2.6,1833,12.7,3.14,0.0,0.0,Summer,No Holiday,Yes,6
10/09/2018,792,0,20.7,57.0,1.8,2000,11.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
05/01/2018,118,2,-5.3,52.0,1.6,1481,-13.6,0.0,0.0,0.0,Winter,No Holiday,Yes,1
13/08/2018,230,5,26.8,90.0,0.6,591,25.0,0.0,0.0,0.0,Summer,No Holiday,Yes,8
19/04/2018,153,5,7.9,59.0,1.4,1005,0.3,0.0,0.0,0.0,Spring,No Holiday,Yes,4
28/06/2018,652,2,22.4,84.0,0.6,667,19.5,0.0,0.0,0.0,Summer,No Holiday,Yes,6
24/06/2018,561,8,21.3,78.0,0.7,351,17.3,0.51,0.0,0.0,Summer,No Holiday,Yes,6
18/09/2018,0,4,18.3,78.0,0.4,1906,14.3,0.0,0.0,0.0,Autumn,No Holiday,No,9
09/10/2018,0,12,8.658178448705446,40.0,0.6,1995,4.4,1.82,0.0,0.0,Autumn,Holiday,No,10
14/01/2018,150,1,-3.7,79.0,0.9,438,-6.8,0.0,0.0,0.0,Winter,No Holiday,Yes,1
23/07/2018,792,0,30.6,50.0,2.3,1631,18.9,0.0,0.0,0.0,Summer,No Holiday,Yes,7
21/03/2018,80,5,1.3,40.0,2.3,2000,-10.8,0.0,0.0,0.0,Spring,No Holiday,Yes,3
13/09/2018,972,11,23.5,61.0,1.2,2000,15.5,0.95,0.0,0.0,Autumn,No Holiday,Yes,9
28/06/2018,65,17,22.2,92.0,1.2,254,20.8,0.11,4.9,0.0,Summer,No Holiday,Yes,6
19/01/2018,58,4,-0.7,45.0,1.4,1241,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes,1
01/02/2018,259,9,-7.9,50.0,1.7,1805,-16.5,0.23,0.0,1.6,Winter,No Holiday,Yes,2
18/04/2018,1346,16,18.5,22.0,2.7,1515,-3.6,2.27,0.0,0.0,Spring,No Holiday,Yes,4
28/07/2018,656,2,28.8,80.0,1.9,925,24.9,0.0,0.0,0.0,Summer,No Holiday,Yes,7
28/01/2018,189,12,-0.788493892856359,26.0,2.5,1756,-20.2,1.07,0.0,0.0,Winter,No Holiday,Yes,1
07/05/2018,1665,13,23.7,44.0,1.7,1897,10.7,2.35,0.0,0.0,Spring,No Holiday,Yes,5
04/09/2018,1233,23,21.7,60.0,0.5,2000,13.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,9
15/01/2018,333,22,3.0,61.0,1.6,460,-3.8,0.0,0.0,0.0,Winter,No Holiday,Yes,1
26/05/2018,1575,15,29.4,30.0,2.0,882,10.0,2.82,0.0,0.0,Spring,No Holiday,Yes,5
12/01/2018,35,5,-14.6,45.0,1.1,2000,-23.9,0.0,0.0,0.0,Winter,No Holiday,Yes,1
07/10/2018,372,3,15.5,88.0,1.5333333333333334,1998,13.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,10
03/08/2018,1511,21,26.158887817194486,63.0,1.7,1537,23.3,0.0,0.0,0.0,Summer,No Holiday,Yes,8
08/03/2018,533,21,3.1,74.0,3.2,465,-1.0,0.0,0.0,0.0,Spring,No Holiday,Yes,3
20/03/2018,516,13,8.0,37.0,3.4,2000,-5.8,1.96,0.0,0.0,Spring,No Holiday,Yes,3
10/08/2018,725,15,34.8,47.0,2.4,2000,21.8,2.21,0.0,0.0,Summer,No Holiday,Yes,8
14/12/2017,52,4,-11.0,50.0,0.8,1718,-19.4,0.0,0.0,0.0,Winter,No Holiday,Yes,12
19/01/2018,140,2,-0.3,44.0,1.7,1295,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes,1
05/04/2018,46,14,8.0,95.0,1.5,514,7.2,0.35,0.0,0.0,Spring,No Holiday,Yes,4
10/03/2018,91,4,0.9,81.0,0.6,620,-1.9,0.0,0.0,0.0,Spring,No Holiday,Yes,3
26/07/2018,602,6,27.4,77.0,0.7,1113,23.0,0.0,0.0,0.0,Summer,No Holiday,Yes,7
08/06/2018,2797,19,24.5,63.0,3.1,970,16.9,0.46,0.0,0.0,Summer,No Holiday,Yes,6
25/07/2018,749,11,30.7,63.0,3.4,1323,22.8,1.13,0.0,0.0,Summer,No Holiday,Yes,7
01/05/2018,705,1,18.3,83.0,1.1,451,15.3,0.0,0.0,0.0,Spring,Holiday,Yes,5
19/03/2018,263,15,9.8,57.0,3.0,2000,1.6,0.43,0.0,0.0,Spring,No Holiday,Yes,3
24/04/2018,1372,21,11.5,47.0,1.1,2000,0.5,0.0,0.0,0.0,Spring,No Holiday,Yes,4
